,label,gini_c,a_c,m_20,n_centroids,reg_ratio,percentile,intensity_r
268,2.0,0.7167150643339838,0.22562435525592894,-3.170473717381879,3.0,1.0,0.8341683366733467,0.14844584590525803
269,2.0,0.6681151958808084,0.2614045993919931,-3.2852788283498473,3.0,1.0,0.4168336673346693,0.10053359912927182
270,3.0,0.5751039238526011,0.29015121763537466,-1.953854814173109,2.0,0.5,0.8750501002004007,0.4525939824204892
271,1.0,0.7544453190486546,0.12364568796353881,-4.306566246132886,1.0,0.0,0.95,0.0
272,1.0,0.7648532847612828,0.17100527256212145,-4.368116792856994,1.0,0.0,0.95,0.0
273,3.0,0.6772067480659373,0.302499374695823,-2.4852274585199146,3.0,1.0,0.37254509018036075,0.09196181932540755
274,3.0,0.6730010174549701,0.18925534717526912,-3.128767928424213,3.0,1.0,0.7915831663326653,0.43345406818161386
275,1.0,0.774178743522666,0.10730655263035481,-4.138301923062223,1.0,0.0,0.95,0.0
276,3.0,0.6972227002160383,0.19617369832876613,-3.093568816386893,2.0,0.1,0.582064128256513,0.07614625208223517
277,2.0,0.7268356373263937,0.19870437336397223,-3.539902069495306,2.0,0.3333333333333333,0.696192384769539,0.2602893454081434
278,2.0,0.7497727385619444,0.2835279235710213,-3.1627894607122657,2.0,0.3333333333333333,0.8103206412825651,0.2978473596868436
279,1.0,0.9212865911535982,0.21180959422055487,-4.3887961916745635,2.0,0.5,0.7728456913827655,0.4125869533226861
280,2.0,0.7750576504961675,0.13024388617285138,-3.7796159166068337,2.0,0.1111111111111111,0.8614228456913827,0.10404796208187667
281,2.0,0.7931017487329877,0.14583970864259777,-2.82556012762333,3.0,1.0,0.6212424849699398,0.24919169449256975
282,2.0,0.7571043830045163,0.2395960824457526,-1.9330128800572663,3.0,1.0,0.6655310621242485,0.2696305839583713
283,3.0,0.5983869757222011,0.23671887469735423,-2.6948413657884545,4.0,1.0,0.32995991983967937,0.05482391749078224
284,1.0,0.726902678989689,0.14077447645944666,-4.880537674208243,1.0,0.0,0.95,0.0
285,3.0,0.6512999280382693,0.2417870111092238,-3.437924426523553,2.0,1.0,0.7813627254509018,0.7819231086271716
286,3.0,0.6979311384290797,0.19976392591646333,-3.2040391232713312,2.0,1.0,0.95,0.9856880086847453
287,2.0,0.6306893696494219,0.22850220635912588,-3.3252998415984125,3.0,1.0,0.4321643286573147,0.05993686858753063
288,3.0,0.6798694877232992,0.25624315170569006,-2.7196413291796024,4.0,1.0,0.32995991983967937,0.03669714729919892
289,3.0,0.7739938985746273,0.3079867230024568,-3.0143892768751273,1.0,0.0,0.95,0.0
290,1.0,0.7718730603665711,0.11578667618892982,-3.5364176925200965,2.0,1.0,0.95,0.9977716235640299
291,1.0,0.8318245049356313,0.07675636017913606,-3.641720124860023,1.0,0.0,0.95,0.0
292,1.0,0.6412952370706727,0.09110985691250766,-3.8228929880811138,2.0,0.2,0.9414829659318638,0.19265605511222028
293,3.0,0.6994612104201161,0.24961936059827594,-3.224783959025009,3.0,1.0,0.856312625250501,0.8565867887777472
294,2.0,0.7701068599034784,0.07474557512328425,-4.291482584375856,2.0,1.0,0.9023046092184368,0.9024660661217814
295,1.0,0.7454978571876965,0.13567850862677047,-4.201278110106038,1.0,0.0,0.95,0.0
296,2.0,0.7342670832738217,0.29969039282346016,-2.721480932322737,2.0,0.05263157894736842,0.23627254509018036,0.027893790109469102
297,1.0,0.781625939666526,0.2603151048965302,-4.303460955629467,1.0,0.0,0.95,0.0
298,1.0,0.8022796759492629,0.12328530328009482,-3.4748887393038768,3.0,1.0,0.943186372745491,0.9435168438151403
299,3.0,0.6505046556568918,0.28162972129663727,-2.4687673198414783,3.0,1.0,0.682565130260521,0.028878944614645623
300,1.0,0.8986564053607526,0.1771894393706899,-4.512598937618466,2.0,0.3333333333333333,0.6008016032064128,0.26304580461840993
301,1.0,0.8679874449788036,0.1396916737990046,-5.057995360545458,2.0,1.0,0.6638276553106213,0.6651355586538392
302,2.0,0.7748080942147055,0.3077019182752039,-4.202382256074481,1.0,0.0,0.95,0.0
303,3.0,0.711895761396903,0.22817330788117024,-3.202797119351484,2.0,0.5,0.7677354709418838,0.4186086747237885
304,3.0,0.7050012089853948,0.27913784126751545,-2.069537239827811,2.0,0.25,0.4628256513026052,0.1323907363752786
305,2.0,0.7793249697098993,0.1377154495690117,-4.229399111892929,1.0,0.0,0.95,0.0
306,2.0,0.7271182552671841,0.13122452329239725,-3.6750346740635718,2.0,0.5,0.8750501002004007,0.4605936804848476
307,3.0,0.6758680276211781,0.26193546825719893,-2.8215599655118764,2.0,1.0,0.8733466933867735,0.8733919348893628
308,3.0,0.694253783206928,0.3181632982018998,-3.0149329134388334,2.0,1.0,0.5718436873747496,0.5735238377250875
309,3.0,0.7067048887105772,0.3875403604866908,-2.408402711891432,2.0,0.5,0.8954909819639278,0.4720956737056052
310,3.0,0.7645535843129478,0.16419819452851742,-2.5158540417478306,2.0,1.0,0.95,0.9812608268908249
311,2.0,0.799409052868432,0.2871197723712469,-3.0695316534409227,2.0,1.0,0.769438877755511,0.7697770682601618
312,1.0,0.6795493377866655,0.12973193948429998,-4.793251462311517,1.0,0.0,0.95,0.0
313,1.0,0.8619506741431366,0.22342910074500408,-3.472030926623409,1.0,0.0,0.95,0.0
314,1.0,0.7588690708244725,0.14933800085006854,-4.864626172439709,1.0,0.0,0.95,0.0
315,1.0,0.867956476131094,0.0629345221882022,-3.5145376670070685,2.0,1.0,0.95,0.9876441537547525
316,1.0,0.8981356051817743,0.09458244263671221,-4.489163173910823,2.0,1.0,0.9346693386773547,0.9353685746333188
317,3.0,0.7518873403045706,0.30281073155996285,-2.9171534162603736,3.0,1.0,0.5803607214428858,0.25591221535382336
318,1.0,0.7845265933907727,0.09777962138256925,-4.55331699651141,2.0,1.0,0.7745490981963927,0.7759894201678008
319,3.0,0.5826903734400417,0.33343412747233453,-2.2105154129073177,4.0,1.0,0.4662324649298597,0.0788361331912019
320,1.0,0.7703306810960714,0.20924450633017397,-4.097129770296502,1.0,0.0,0.95,0.0
321,3.0,0.7467963358009158,0.22725515819401515,-3.2611829335425373,2.0,0.0625,0.6008016032064128,0.05271170144926004
322,1.0,0.8724372740400653,0.03715207348335536,-4.4630966951283915,2.0,1.0,0.95,0.9828262882284673
323,2.0,0.739512537245481,0.17030274036657891,-5.0157130562422045,1.0,0.0,0.95,0.0
324,1.0,0.7629447396620112,0.11006412703810911,-3.938008959797169,2.0,0.5,0.9312625250501002,0.4788162653133283
325,2.0,0.7699808417827037,0.18446566404924652,-4.957182860909759,1.0,0.0,0.95,0.0
326,1.0,0.8433520164253888,0.15816819956851622,-4.249033565387711,1.0,0.0,0.95,0.0
327,2.0,0.7844095836332781,0.3272815314807244,-1.9755671475564334,2.0,0.25,0.8239478957915831,0.2215597955872886
328,3.0,0.6333984311556943,0.3863094316121893,-2.3253196930197073,3.0,1.0,0.3384769539078156,0.03322139108735105
329,1.0,0.8171374008541413,0.0787184632566325,-4.743404985135124,2.0,1.0,0.7813627254509018,0.7825227727036581
330,3.0,0.6720981346828521,0.24017083076855225,-3.468877816253299,2.0,1.0,0.8869739478957915,0.8883895126150131
331,1.0,0.7526019386567068,0.16957017767693286,-4.028063298676356,1.0,0.0,0.95,0.0
332,2.0,0.7601039730817303,0.28663633779188624,-2.694344051946263,2.0,0.03225806451612903,0.43897795591182365,0.021173343142970997
333,2.0,0.6408155627859696,0.2756612379818156,-2.4273515864739523,4.0,1.0,0.561623246492986,0.1258278410175189
334,1.0,0.7612599594595824,0.12694393510971333,-3.8226083441871586,1.0,0.0,0.95,0.0
335,3.0,0.724115326408814,0.12540966338305892,-4.100726831686289,5.0,1.0,0.9159318637274549,0.9471613582904911
336,1.0,0.7869153385082481,0.0994254226129995,-3.6102393161637676,1.0,0.0,0.95,0.0
337,2.0,0.8230791804959968,0.2120127183582402,-4.581228054429551,1.0,0.0,0.95,0.0
338,3.0,0.6964390380995563,0.24447491743937866,-2.854414543515739,2.0,0.034482758620689655,0.3282565130260521,0.02241186254199806
339,1.0,0.7833786673378182,0.0713097526245456,-4.220777888722746,2.0,1.0,0.95,0.9565934354609662
340,2.0,0.6677092021103938,0.229334348767568,-3.424768307515943,2.0,0.25,0.6076152304609218,0.20554890267726272
341,2.0,0.7373571062429164,0.2745730587175043,-2.1099840408953345,3.0,1.0,0.14088176352705412,0.008587155617671776
342,1.0,0.8520241153923982,0.19910773480308339,-4.660042283146647,1.0,0.0,0.95,0.0
343,1.0,0.8288816692584218,0.08728318251061692,-3.952085204355727,1.0,0.0,0.95,0.0
344,1.0,0.7174821800239908,0.12669052399271027,-4.182097306518891,1.0,0.0,0.95,0.0
345,1.0,0.8316691742866309,0.09930407834716921,-4.171641307571243,1.0,0.0,0.95,0.0
346,1.0,0.8640685770923904,0.15568616902819715,-4.899378761545517,1.0,0.0,0.95,0.0
347,1.0,0.6743689098572876,0.11458294572398865,-4.880482188081451,1.0,0.0,0.95,0.0
348,3.0,0.6898221108599213,0.22680844606223033,-2.6753165768022233,3.0,1.0,0.30951903807615233,0.05561840574188968
349,2.0,0.8140476721341066,0.41678562436159267,-1.8550127049293412,2.0,1.0,0.95,0.9997181465051693
350,2.0,0.6452479398027386,0.2253558579978931,-3.627577807142118,3.0,1.0,0.2618236472945892,0.022647835216854064
351,1.0,0.8696377534984919,0.08140022464500035,-4.745987455944123,1.0,0.0,0.95,0.0
352,3.0,0.6292726370024903,0.3647753506779841,-2.0273461168533125,4.0,1.0,0.23116232464929862,0.07332616813055282
353,2.0,0.7667346751402594,0.3001604629638674,-2.583752584816338,2.0,0.5,0.7864729458917835,0.4180686686995735
354,2.0,0.7620962364547499,0.19681902491417363,-2.2818402736876044,3.0,1.0,0.6059118236472946,0.26853623487443445
355,2.0,0.725962625667206,0.28986250807345854,-2.657650246691212,2.0,0.041666666666666664,0.280561122244489,0.022809730238332496
356,3.0,0.6991586848356849,0.26632234462802007,-2.3735739888168195,2.0,0.16666666666666666,0.7115230460921843,0.1363690225546511
357,3.0,0.7290746663884791,0.26840223657725226,-2.6562633191871003,2.0,0.2,0.6927855711422846,0.16351432915136133
358,1.0,0.76710943428558,0.12637788951627488,-4.7349009423465125,1.0,0.0,0.95,0.0
359,2.0,0.7118917237021555,0.25677690716900636,-2.834645781970822,3.0,1.0,0.7166332665330661,0.2115940035357636
360,1.0,0.7945321184671401,0.18299635564740802,-4.504486935444176,1.0,0.0,0.95,0.0
361,3.0,0.6567893904749753,0.15655674129401734,-3.867498176416732,3.0,1.0,0.21412825651302606,0.012681989729712326
362,2.0,0.6697990637178546,0.3101480346167591,-2.6801975518720367,3.0,1.0,0.8750501002004007,0.4380191131793998
363,2.0,0.5907559057966831,0.2437048876411705,-2.6252039186468297,3.0,1.0,0.4321643286573147,0.05940685995708957
364,3.0,0.654870599752581,0.3174332309562983,-3.638253583050887,4.0,1.0,0.2839679358717435,0.02781087550231471
365,1.0,0.849749526543962,0.08326074342918219,-3.2711884019258974,2.0,1.0,0.95,0.9789663560489865
366,2.0,0.6251465179942636,0.2191653200012347,-2.3645118996989036,2.0,0.5,0.6842685370741483,0.3889892084319304
367,1.0,0.796661059800967,0.12370879836545716,-4.351114876524491,1.0,0.0,0.95,0.0
368,3.0,0.8319419327674594,0.27856998387271303,-3.254683383993693,2.0,0.5,0.9346693386773547,0.4723442493691869
369,1.0,0.6611103471633546,0.14054705815609375,-4.390921084136301,1.0,0.0,0.95,0.0
370,2.0,0.6156292772420712,0.235625048426958,-2.251733288552192,3.0,1.0,0.6467935871743486,0.05929168723599436
371,1.0,0.7609647226487636,0.10187604510755227,-4.258512626625805,1.0,0.0,0.95,0.0
372,3.0,0.6669978301797432,0.27453057687653715,-2.5421668075930435,3.0,1.0,0.7881763527054108,0.2899556470342814
373,3.0,0.6341918914938971,0.21043281495882193,-3.015120680264564,2.0,0.03333333333333333,0.4832665330661323,0.025113025399698116
374,1.0,0.7093278085086132,0.14341083479531833,-3.468170780716815,1.0,0.0,0.95,0.0
375,1.0,0.8625233388798766,0.11833429918812376,-4.7237427258312294,1.0,0.0,0.95,0.0
376,1.0,0.7283354184807421,0.12184379594543161,-4.499630387070642,1.0,0.0,0.95,0.0
377,1.0,0.8534991381409381,0.24980746823318734,-4.555655131761723,1.0,0.0,0.95,0.0
378,3.0,0.6148542340767488,0.20023897518463768,-3.4543350846896947,3.0,1.0,0.30270541082164326,0.009872625397544705
379,1.0,0.7610781822837152,0.07075056539948543,-3.739348254801932,3.0,1.0,0.95,0.9513986861993191
380,2.0,0.708651265417823,0.31381118019083754,-2.544548121092613,2.0,1.0,0.9261523046092184,0.9264953457189039
381,3.0,0.6365515248949489,0.3160973798588635,-2.7860840062180214,3.0,1.0,0.5769539078156313,0.10399716069936198
382,2.0,0.6861348965140924,0.3427514277031535,-3.3212866323703016,2.0,0.16666666666666666,0.6399799599198397,0.12853468552968236
383,1.0,0.7684959907513258,0.16455139095267057,-2.8621250864625334,2.0,1.0,0.95,0.9743214962248077
384,1.0,0.8383436642714375,0.14610837037233138,-4.326938553853115,1.0,0.0,0.95,0.0
385,1.0,0.6743905349664412,0.10216738340033098,-4.481507663868529,2.0,1.0,0.7983967935871743,0.7998013228243326
386,1.0,0.739704793577861,0.1523631020786165,-4.300361839739117,1.0,0.0,0.95,0.0
387,1.0,0.7401793335843119,0.08611231498993352,-3.8421445373408942,2.0,1.0,0.9329659318637274,0.9337065735988606
388,1.0,0.7953158090285164,0.1603314564353351,-4.408115858398928,1.0,0.0,0.95,0.0
389,1.0,0.7497157426347643,0.08743257788254442,-4.038721851930396,1.0,0.0,0.95,0.0
390,1.0,0.7145594143876649,0.10211064259642062,-4.079234707021066,1.0,0.0,0.95,0.0
391,2.0,0.8186143449145465,0.1822678313278334,-4.170834500006319,1.0,0.0,0.95,0.0
392,3.0,0.6683621976237218,0.2575600085743815,-2.887158625217018,3.0,1.0,0.682565130260521,0.12439907491864124
393,2.0,0.6651555933777712,0.234582510058689,-2.731128423637011,3.0,1.0,0.7779559118236473,0.10380742192260686
394,2.0,0.7539168222430288,0.16161175609142636,-4.351853194631429,1.0,0.0,0.95,0.0
395,1.0,0.9197081809377673,0.23857417275395235,-4.456904593258708,1.0,0.0,0.95,0.0
396,2.0,0.7785318425273289,0.3419096817663377,-2.2597540095963486,2.0,0.3333333333333333,0.7745490981963927,0.2886150512591901
397,1.0,0.7944878643248237,0.16383073515289448,-4.3320643036377655,1.0,0.0,0.95,0.0
398,1.0,0.8079552276007786,0.14878609960471934,-4.190869360344704,1.0,0.0,0.95,0.0
399,2.0,0.767523693290401,0.13662166005431042,-2.677208864888995,3.0,1.0,0.5360721442885772,0.1728019477499831
400,1.0,0.8795679902084749,0.13262075296861436,-4.472411902860781,1.0,0.0,0.95,0.0
401,1.0,0.8863704873647097,0.1329466058657722,-4.853048714451198,1.0,0.0,0.95,0.0
402,1.0,0.8101542994841345,0.10537458526540405,-3.6362458919927114,1.0,0.0,0.95,0.0
403,1.0,0.8769876948820959,0.046449708168036674,-4.8129163268983985,1.0,0.0,0.95,0.0
404,1.0,0.8848130137203527,0.1404626548313114,-4.000351538438222,1.0,0.0,0.95,0.0
405,3.0,0.6947822221799194,0.31083885797145605,-2.2523845694229254,3.0,1.0,0.25671342685370746,0.04038972608673869
406,3.0,0.6969479536918669,0.21184275474074646,-2.7130734464212565,3.0,1.0,0.38106212424849695,0.03369287711609683
407,3.0,0.7742595066048495,0.29033188595826315,-3.015527160151255,3.0,1.0,0.8069138276553106,0.30070040362062944
408,1.0,0.796095460464358,0.13009650493558664,-5.258540647727891,2.0,1.0,0.6348697394789579,0.6365465206001051
409,3.0,0.696703228412083,0.25841208735704063,-3.0474831672854186,3.0,1.0,0.95,0.33208326721741566
410,3.0,0.6105367732912872,0.2247475391203779,-2.713916300796306,2.0,0.16666666666666666,0.575250501002004,0.11651495560505538
411,1.0,0.8232383483198947,0.2014763231342172,-4.539336766056794,1.0,0.0,0.95,0.0
412,1.0,0.8712233163228621,0.03074488441062772,-3.5234971458089905,1.0,0.0,0.95,0.0
413,3.0,0.6523104350998451,0.24270435806274315,-2.0783158168880385,3.0,1.0,0.7796593186372746,0.28029950074373244
414,3.0,0.6860369702452116,0.26537251264498213,-1.837953941641236,3.0,1.0,0.9312625250501002,0.9320437598974476
415,1.0,0.8210244914898253,0.18627606289938575,-4.342306476746429,1.0,0.0,0.95,0.0
416,3.0,0.6151311912424132,0.2956248389767334,-2.3721329024518094,3.0,1.0,0.4423847695390781,0.10075744281798536
417,3.0,0.5996330622872629,0.22755075810443248,-2.5318312178447866,2.0,1.0,0.8477955911823647,0.8483434743384338
418,1.0,0.7051388710422625,0.1399242531013356,-3.736559729825069,1.0,0.0,0.95,0.0
419,1.0,0.8419760111747823,0.17843212855144303,-5.145291285220604,1.0,0.0,0.95,0.0
420,2.0,0.6985051633332608,0.31261290121563123,-3.6024993849970093,1.0,0.0,0.95,0.0
421,1.0,0.7321952766889896,0.1410997313501395,-4.351874687112891,1.0,0.0,0.95,0.0
422,1.0,0.7462261070269215,0.2012513858824817,-4.93360743320153,1.0,0.0,0.95,0.0
423,2.0,0.6766792089817368,0.2941231630243206,-2.354997073929541,2.0,0.038461538461538464,0.21412825651302606,0.020863477720914906
424,1.0,0.8540117865729395,0.10676931727183574,-4.719278578455732,1.0,0.0,0.95,0.0
425,1.0,0.802468710190848,0.2036020798327278,-3.5909947166984346,1.0,0.0,0.95,0.0
426,2.0,0.5778012870963738,0.3070045825572851,-2.8666149975367867,3.0,2.0,0.582064128256513,0.18507731241736922
427,2.0,0.7452020894520659,0.20405523612273208,-2.6246411985289635,2.0,1.0,0.8818637274549098,0.8824420671161924
428,1.0,0.7494586007452398,0.06333005318051382,-3.9276486359302103,2.0,1.0,0.95,0.9584272525546463
429,3.0,0.7005518288680654,0.31418925239095646,-2.4273228905040134,2.0,0.5,0.6570140280561122,0.39638241272009983
430,1.0,0.7427518819433865,0.06771895378712121,-3.9710147608422925,1.0,0.0,0.95,0.0
431,2.0,0.6007267488598174,0.33393167753007996,-2.5059915911214277,3.0,1.0,0.6910821643286573,0.20545663343479897
432,1.0,0.8149703048786681,0.22627515257879807,-5.243666722651459,1.0,0.0,0.95,0.0
433,2.0,0.7630603332217947,0.31561567908830496,-3.8149786932537855,2.0,0.058823529411764705,0.24308617234468938,0.030155065781970962
434,1.0,0.8016435942646365,0.10424746065452084,-3.9654254372423217,2.0,1.0,0.95,0.9967854901240463
435,1.0,0.8566224554994493,0.05265136352770648,-3.865973463313395,2.0,0.5,0.943186372745491,0.48109384534016625
436,2.0,0.6818437021146373,0.16738500967187234,-3.8036339467025875,2.0,0.2,0.6944889779559118,0.17300563753453646
437,3.0,0.6005979094677337,0.24758184414691156,-3.669040199537554,2.0,0.05,0.3384769539078156,0.03199718224141764
438,3.0,0.5751894025908426,0.1829679813336531,-3.499867972662646,3.0,1.0,0.7030060120240481,0.07281553242088414
439,1.0,0.7229032066358136,0.15394488274463514,-4.4205300025137895,1.0,0.0,0.95,0.0
440,2.0,0.7300037674917828,0.36175729070956686,-3.127393928352707,2.0,0.14285714285714285,0.5020040080160321,0.09896547208026679
441,2.0,0.7516743924304706,0.26833897986614524,-2.3581780765072202,3.0,1.0,0.6059118236472946,0.2041687898538176
442,1.0,0.8852001282935164,0.1749787656389592,-4.662231999346844,1.0,0.0,0.95,0.0
443,2.0,0.5997186386866501,0.31303410821439653,-2.370558352796172,3.0,1.0,0.461122244488978,0.10956715779347634
444,1.0,0.7913981838327728,0.08627002533683584,-4.181066351897616,2.0,1.0,0.8494989979959919,0.8501711317500017
445,2.0,0.7442797810121667,0.21367560149903997,-3.1819230458375354,2.0,0.058823529411764705,0.24819639278557115,0.03348259840981247
446,2.0,0.6622832069538317,0.3982793152709628,-2.2825875901656416,3.0,1.0,0.48837675350701404,0.11540102810980712
447,1.0,0.6770164185580577,0.13288617109817996,-4.637445849585589,1.0,0.0,0.95,0.0
448,1.0,0.9071183645744676,0.22751699432648562,-4.062973776689064,1.0,0.0,0.95,0.0
449,1.0,0.9014280872971983,0.20778790408749157,-4.275626268819864,1.0,0.0,0.95,0.0
450,1.0,0.6882745775276587,0.14896543134396345,-4.637567426990643,1.0,0.0,0.95,0.0
451,3.0,0.7068854458297443,0.2495763200807972,-3.4358982533586775,2.0,0.07142857142857142,0.5428857715430861,0.053180254785323657
452,2.0,0.6073181644167341,0.2678904966846113,-2.8229547572111366,3.0,1.0,0.7115230460921843,0.16570735470678005
453,2.0,0.6995742173951414,0.2786895828913482,-3.198418722707525,3.0,1.0,0.8018036072144289,0.15365941016920173
454,3.0,0.6854739493715643,0.3016788072473502,-2.919464856021331,2.0,0.030303030303030304,0.2839679358717435,0.017090508744087785
455,1.0,0.7287357939327257,0.06878476842505708,-4.139059101998291,1.0,0.0,0.95,0.0
456,2.0,0.7554430918100666,0.2185332824006714,-3.206853390584771,2.0,0.2,0.6178356713426854,0.14688763590985104
457,2.0,0.7460994716059569,0.32750538816307395,-2.354734952204216,2.0,1.0,0.8375751503006011,0.8385634606048672
458,2.0,0.6745865866193309,0.24126771316492088,-3.0718133286763596,1.0,0.0,0.95,0.0
459,1.0,0.8209862939580207,0.035253885680344973,-4.429600631001681,2.0,1.0,0.95,0.989602191258959
460,3.0,0.7112208418094401,0.25252788523132086,-3.451642017507205,3.0,1.0,0.5939879759519038,0.07238040665894434
461,1.0,0.8058568860648592,0.09502461249202582,-4.465070263613129,1.0,0.0,0.95,0.0
462,1.0,0.8420845466510362,0.08400618420976837,-4.0762427799382985,2.0,1.0,0.9261523046092184,0.9271907042904424
463,3.0,0.6043299112392081,0.31657351111744797,-2.101090256476164,4.0,1.0,0.4781563126252505,0.0870662338527831
464,1.0,0.7005032525895897,0.09719237990179437,-4.40370220386697,1.0,0.0,0.95,0.0
465,3.0,0.6964071956322898,0.17044340897800533,-4.099112026002843,2.0,0.3333333333333333,0.7524048096192385,0.2803492203367047
466,2.0,0.8446137625063299,0.442154663390181,-3.5571368163025117,3.0,1.0,0.86312625250501,0.15213898626153233
467,3.0,0.6696551054107969,0.29532283719039,-2.551005931692925,3.0,1.0,0.7030060120240481,0.10658131409249924
468,3.0,0.5946237105613787,0.35472985606755597,-1.9509589627757462,3.0,1.0,0.7915831663326653,0.4261641951849192
469,2.0,0.8134955533101451,0.2822986707805617,-3.360022292969913,2.0,0.02631578947368421,0.24649298597194388,0.013106998678358607
470,2.0,0.6907777298600638,0.17689988043381985,-4.092965540758398,3.0,1.0,0.3827655310621243,0.0753380830288651
471,1.0,0.7240575433003416,0.1338800117191372,-4.31985374792752,2.0,0.005154639175257732,0.11362725450901805,0.0019750866499233352
472,2.0,0.6511495195672627,0.13552137065170153,-3.9134367495507885,1.0,0.0,0.95,0.0
473,1.0,0.677395471947048,0.1390316399421159,-5.1274409586983944,1.0,0.0,0.95,0.0
474,2.0,0.7765025483558975,0.2546379617198162,-2.4508331619035655,2.0,0.5,0.8205410821643286,0.44671232547164574
475,3.0,0.6265784182085523,0.3762312872685637,-1.9773634439158347,3.0,1.0,0.19198396793587175,0.010569259849358397
476,1.0,0.767779054114094,0.14379234045396863,-3.481543145474876,2.0,0.5,0.8222444889779559,0.443650091197536
477,2.0,0.7518349821164001,0.294935546815346,-2.59796956667298,2.0,1.0,0.95,0.9517450876550062
478,3.0,0.7561129851979761,0.14073143074169586,-3.6183257143068794,1.0,0.0,0.95,0.0
479,3.0,0.6554216322478087,0.2851645088420184,-2.9224282474128933,3.0,1.0,0.6706412825651302,0.2608489544258957
480,2.0,0.7697229114356952,0.20086866157115799,-4.0528790487759645,2.0,0.5,0.8069138276553106,0.41039745606494127
481,1.0,0.7330569875572556,0.19738396434737118,-3.1354431516316192,1.0,0.0,0.95,0.0
482,1.0,0.8725311634697586,0.1553344259028061,-3.8005434220146515,1.0,0.0,0.95,0.0
483,2.0,0.6954013128456452,0.2851018305101296,-2.8233739807661475,2.0,0.1,0.4066132264529059,0.06619365925939551
484,1.0,0.7061515577924546,0.1302124616696556,-3.7278521977478136,2.0,0.004,0.13577154308617234,0.0015628693252897534
485,1.0,0.8538564857475939,0.20066969708208782,-4.95245867528998,1.0,0.0,0.95,0.0
486,1.0,0.8744744979020559,0.2613588007489791,-5.2028314742970085,1.0,0.0,0.95,0.0
487,1.0,0.8662420752272555,0.19650515674163435,-4.868483824458363,1.0,0.0,0.95,0.0
488,1.0,0.7027409425709705,0.1875129170878981,-4.3798286416553465,1.0,0.0,0.95,0.0
489,1.0,0.7970596143690472,0.17291667071336356,-4.857641414393847,1.0,0.0,0.95,0.0
490,1.0,0.8277651201207801,0.13356597526330682,-4.0324138162545315,1.0,0.0,0.95,0.0
491,1.0,0.8246359343771881,0.07584977930952919,-4.598473732981453,1.0,0.0,0.95,0.0
492,1.0,0.8176606011148465,0.13022861992304113,-4.992934707817904,1.0,0.0,0.95,0.0
493,1.0,0.7188084197742582,0.10254084352450471,-4.688966752676979,1.0,0.0,0.95,0.0
494,1.0,0.9261908424966371,0.10339937238369501,-4.230905294468965,1.0,0.0,0.95,0.0
495,3.0,0.7025791941013747,0.32310710669798715,-1.993113704023551,2.0,0.1111111111111111,0.7030060120240481,0.09199279034718229
496,3.0,0.6489594720815977,0.25949033724248044,-2.4462355606412767,4.0,1.0,0.5973947895791584,0.3464838245626167
497,3.0,0.7489969118014194,0.18247896979930994,-4.240970680364577,1.0,0.0,0.95,0.0
498,1.0,0.7599227664231609,0.1456978937611054,-5.046850784601826,1.0,0.0,0.95,0.0
499,1.0,0.6555847976661267,0.10032882788715611,-4.02454926374084,2.0,0.2,0.8443887775551102,0.1844317344229418
500,3.0,0.6584398482680403,0.2687639542320299,-2.5950287903773424,2.0,0.14285714285714285,0.7677354709418838,0.12180198259592019
501,3.0,0.644335134317462,0.3732758967756822,-2.221706089476248,4.0,1.0,0.47645290581162325,0.05658445117460109
502,1.0,0.6582160873383945,0.09829339127066875,-4.7186009066393835,1.0,0.0,0.95,0.0
503,1.0,0.6552505764330733,0.11632009547195832,-4.001015765412206,1.0,0.0,0.95,0.0
504,1.0,0.8011417653327965,0.1490917313610199,-4.2557486017235036,2.0,0.5,0.7302605210420842,0.3823761802935526
505,2.0,0.856233258846785,0.209408470726478,-2.953627009899963,2.0,0.16666666666666666,0.47645290581162325,0.11025594665372994
506,2.0,0.6553235775899752,0.4036222541089812,-2.6536668820946776,3.0,1.0,0.4781563126252505,0.06589031385265659
507,3.0,0.6712964287318688,0.34675698556160883,-2.9820274464974514,3.0,1.0,0.44749498997995996,0.054121983641256866
508,1.0,0.6883035652884514,0.13594888926963922,-4.8793794654448615,1.0,0.0,0.95,0.0
509,1.0,0.9111556500917978,0.2776583327227814,-5.064325545517253,1.0,0.0,0.95,0.0
510,1.0,0.7677795421187616,0.14149438639206485,-4.890663125719669,1.0,0.0,0.95,0.0
511,1.0,0.7102744086751794,0.09427792762259743,-3.822550358692597,1.0,0.0,0.95,0.0
512,1.0,0.7322995762479717,0.129629970940677,-4.174675963275382,1.0,0.0,0.95,0.0
513,1.0,0.8519428356933991,0.06904210919286083,-4.001454882641485,2.0,1.0,0.95,0.9759494640107605
514,1.0,0.7969546103575837,0.12095166659270395,-3.906002957626184,1.0,0.0,0.95,0.0
515,1.0,0.7461685974231891,0.16431701768772458,-2.9514397977421916,1.0,0.0,0.95,0.0
516,2.0,0.6162933687495595,0.2571527730453112,-3.26085816003633,3.0,1.0,0.5054108216432865,0.03571749522105354
517,3.0,0.6012402054313315,0.2978984606038075,-2.047272444957321,4.0,1.0,0.4662324649298597,0.1167209855730809
518,3.0,0.6181929753039616,0.3591381700371755,-2.873920901982904,4.0,1.0,0.6212424849699398,0.14944756841046508
